date,subbasin_id,groundwater_storage_mm,quality_status,source,synthetic_demo
2010-01-22,SB1,62.1635,synthetic_demo,synthetic conceptual storage,True
2010-01-23,SB1,62.1635,synthetic_demo,synthetic conceptual storage,True
2010-01-24,SB1,62.1635,synthetic_demo,synthetic conceptual storage,True
2010-01-25,SB1,61.9236,synthetic_demo,synthetic conceptual storage,True
2010-01-26,SB1,61.9236,synthetic_demo,synthetic conceptual storage,True
2010-01-27,SB1,61.9236,synthetic_demo,synthetic conceptual storage,True
2010-01-28,SB1,61.9236,synthetic_demo,synthetic conceptual storage,True
2010-01-29,SB1,61.9236,synthetic_demo,synthetic conceptual storage,True
2010-01-30,SB1,61.9236,synthetic_demo,synthetic conceptual storage,True
2010-01-31,SB1,61.9236,synthetic_demo,synthetic conceptual storage,True
2010-02-01,SB1,61.9096,synthetic_demo,synthetic conceptual storage,True
2010-02-02,SB1,61.9096,synthetic_demo,synthetic conceptual storage,True
2010-02-03,SB1,61.9096,synthetic_demo,synthetic conceptual storage,True
2010-02-04,SB1,61.9096,synthetic_demo,synthetic conceptual storage,True
2010-02-05,SB1,61.9096,synthetic_demo,synthetic conceptual storage,True
2010-02-06,SB1,61.9096,synthetic_demo,synthetic conceptual storage,True
2010-02-07,SB1,62.0959,synthetic_demo,synthetic conceptual storage,True
2010-02-08,SB1,62.0959,synthetic_demo,synthetic conceptual storage,True
2010-02-09,SB1,62.0959,synthetic_demo,synthetic conceptual storage,True
2010-02-10,SB1,62.0959,synthetic_demo,synthetic conceptual storage,True
2010-02-11,SB1,61.3578,synthetic_demo,synthetic conceptual storage,True
2010-02-12,SB1,61.3578,synthetic_demo,synthetic conceptual storage,True
2010-02-13,SB1,61.3578,synthetic_demo,synthetic conceptual storage,True
2010-02-14,SB1,61.3578,synthetic_demo,synthetic conceptual storage,True
2010-02-15,SB1,61.3578,synthetic_demo,synthetic conceptual storage,True
2010-02-16,SB1,61.3578,synthetic_demo,synthetic conceptual storage,True
2010-02-17,SB1,61.1318,synthetic_demo,synthetic conceptual storage,True
2010-02-18,SB1,61.235,synthetic_demo,synthetic conceptual storage,True
2010-02-19,SB1,61.235,synthetic_demo,synthetic conceptual storage,True
2010-02-20,SB1,61.235,synthetic_demo,synthetic conceptual storage,True
2010-02-21,SB1,61.235,synthetic_demo,synthetic conceptual storage,True
2010-02-22,SB1,61.235,synthetic_demo,synthetic conceptual storage,True
2010-02-23,SB1,60.6877,synthetic_demo,synthetic conceptual storage,True
2010-02-24,SB1,60.6877,synthetic_demo,synthetic conceptual storage,True
2010-02-25,SB1,59.9218,synthetic_demo,synthetic conceptual storage,True
2010-02-26,SB1,59.7688,synthetic_demo,synthetic conceptual storage,True
2010-02-27,SB1,59.7688,synthetic_demo,synthetic conceptual storage,True
2010-02-28,SB1,59.8382,synthetic_demo,synthetic conceptual storage,True
2010-03-01,SB1,59.8382,synthetic_demo,synthetic conceptual storage,True
2010-03-02,SB1,59.3012,synthetic_demo,synthetic conceptual storage,True
2010-03-03,SB1,59.3012,synthetic_demo,synthetic conceptual storage,True
2010-03-04,SB1,59.3012,synthetic_demo,synthetic conceptual storage,True
2010-03-05,SB1,59.3012,synthetic_demo,synthetic conceptual storage,True
2010-03-06,SB1,59.0516,synthetic_demo,synthetic conceptual storage,True
2010-03-07,SB1,59.0516,synthetic_demo,synthetic conceptual storage,True
2010-03-08,SB1,59.0516,synthetic_demo,synthetic conceptual storage,True
2010-03-09,SB1,59.0516,synthetic_demo,synthetic conceptual storage,True
2010-03-10,SB1,59.0516,synthetic_demo,synthetic conceptual storage,True
2010-03-11,SB1,59.0516,synthetic_demo,synthetic conceptual storage,True
2010-03-12,SB1,59.0516,synthetic_demo,synthetic conceptual storage,True
2010-03-13,SB1,59.0516,synthetic_demo,synthetic conceptual storage,True
2010-03-14,SB1,59.0516,synthetic_demo,synthetic conceptual storage,True
2010-03-15,SB1,59.0516,synthetic_demo,synthetic conceptual storage,True
2010-03-16,SB1,59.0516,synthetic_demo,synthetic conceptual storage,True
2010-03-17,SB1,59.0516,synthetic_demo,synthetic conceptual storage,True
2010-03-18,SB1,59.0516,synthetic_demo,synthetic conceptual storage,True
2010-03-19,SB1,58.9862,synthetic_demo,synthetic conceptual storage,True
2010-03-20,SB1,58.9862,synthetic_demo,synthetic conceptual storage,True
2010-03-21,SB1,58.9862,synthetic_demo,synthetic conceptual storage,True
2010-03-22,SB1,58.9862,synthetic_demo,synthetic conceptual storage,True
2010-03-23,SB1,58.9862,synthetic_demo,synthetic conceptual storage,True
2010-03-24,SB1,58.9862,synthetic_demo,synthetic conceptual storage,True
2010-03-25,SB1,58.9862,synthetic_demo,synthetic conceptual storage,True
2010-03-26,SB1,58.9862,synthetic_demo,synthetic conceptual storage,True
2010-03-27,SB1,58.9862,synthetic_demo,synthetic conceptual storage,True
2010-03-28,SB1,58.9862,synthetic_demo,synthetic conceptual storage,True
2010-03-29,SB1,58.581,synthetic_demo,synthetic conceptual storage,True
2010-03-30,SB1,58.581,synthetic_demo,synthetic conceptual storage,True
2010-03-31,SB1,58.581,synthetic_demo,synthetic conceptual storage,True
2010-04-01,SB1,58.581,synthetic_demo,synthetic conceptual storage,True
2010-04-02,SB1,58.581,synthetic_demo,synthetic conceptual storage,True
2010-04-03,SB1,58.8645,synthetic_demo,synthetic conceptual storage,True
2010-04-04,SB1,58.8645,synthetic_demo,synthetic conceptual storage,True
2010-04-05,SB1,58.8645,synthetic_demo,synthetic conceptual storage,True
2010-04-06,SB1,58.8645,synthetic_demo,synthetic conceptual storage,True
2010-04-07,SB1,58.8645,synthetic_demo,synthetic conceptual storage,True
2010-04-08,SB1,58.4758,synthetic_demo,synthetic conceptual storage,True
2010-04-09,SB1,58.4758,synthetic_demo,synthetic conceptual storage,True
2010-04-10,SB1,58.4758,synthetic_demo,synthetic conceptual storage,True
2010-04-11,SB1,58.4758,synthetic_demo,synthetic conceptual storage,True
2010-04-12,SB1,58.5048,synthetic_demo,synthetic conceptual storage,True
2010-04-13,SB1,58.5048,synthetic_demo,synthetic conceptual storage,True
2010-04-14,SB1,58.7909,synthetic_demo,synthetic conceptual storage,True
2010-04-15,SB1,58.7909,synthetic_demo,synthetic conceptual storage,True
2010-04-16,SB1,58.7909,synthetic_demo,synthetic conceptual storage,True
2010-04-17,SB1,58.7909,synthetic_demo,synthetic conceptual storage,True
2010-04-18,SB1,58.7909,synthetic_demo,synthetic conceptual storage,True
2010-04-19,SB1,58.7909,synthetic_demo,synthetic conceptual storage,True
2010-04-20,SB1,58.7909,synthetic_demo,synthetic conceptual storage,True
2010-04-21,SB1,58.7909,synthetic_demo,synthetic conceptual storage,True
2010-04-22,SB1,58.7909,synthetic_demo,synthetic conceptual storage,True
2010-04-23,SB1,58.7909,synthetic_demo,synthetic conceptual storage,True
2010-04-24,SB1,58.7909,synthetic_demo,synthetic conceptual storage,True
2010-04-25,SB1,58.7242,synthetic_demo,synthetic conceptual storage,True
2010-04-26,SB1,58.7242,synthetic_demo,synthetic conceptual storage,True
2010-04-27,SB1,58.7242,synthetic_demo,synthetic conceptual storage,True
2010-04-28,SB1,58.7242,synthetic_demo,synthetic conceptual storage,True
2010-04-29,SB1,58.7242,synthetic_demo,synthetic conceptual storage,True
2010-04-30,SB1,58.7242,synthetic_demo,synthetic conceptual storage,True
2010-05-01,SB1,58.7242,synthetic_demo,synthetic conceptual storage,True
2010-05-02,SB1,58.7242,synthetic_demo,synthetic conceptual storage,True
2010-05-03,SB1,58.7242,synthetic_demo,synthetic conceptual storage,True
2010-05-04,SB1,58.7242,synthetic_demo,synthetic conceptual storage,True
2010-05-05,SB1,58.7242,synthetic_demo,synthetic conceptual storage,True
2010-05-06,SB1,58.7242,synthetic_demo,synthetic conceptual storage,True
2010-05-07,SB1,58.7242,synthetic_demo,synthetic conceptual storage,True
2010-05-08,SB1,58.7242,synthetic_demo,synthetic conceptual storage,True
2010-05-09,SB1,58.7242,synthetic_demo,synthetic conceptual storage,True
2010-05-10,SB1,58.7242,synthetic_demo,synthetic conceptual storage,True
2010-05-11,SB1,58.7242,synthetic_demo,synthetic conceptual storage,True
2010-05-12,SB1,58.7242,synthetic_demo,synthetic conceptual storage,True
2010-05-13,SB1,58.7242,synthetic_demo,synthetic conceptual storage,True
2010-05-14,SB1,58.7242,synthetic_demo,synthetic conceptual storage,True
2010-05-15,SB1,58.7242,synthetic_demo,synthetic conceptual storage,True
2010-05-16,SB1,58.7242,synthetic_demo,synthetic conceptual storage,True
2010-05-17,SB1,58.7242,synthetic_demo,synthetic conceptual storage,True
2010-05-18,SB1,59.0682,synthetic_demo,synthetic conceptual storage,True
2010-05-19,SB1,58.6811,synthetic_demo,synthetic conceptual storage,True
2010-05-20,SB1,58.6811,synthetic_demo,synthetic conceptual storage,True
2010-05-21,SB1,58.6811,synthetic_demo,synthetic conceptual storage,True
2010-05-22,SB1,58.6811,synthetic_demo,synthetic conceptual storage,True
2010-05-23,SB1,58.6811,synthetic_demo,synthetic conceptual storage,True
2010-05-24,SB1,58.6811,synthetic_demo,synthetic conceptual storage,True
2010-05-25,SB1,58.6811,synthetic_demo,synthetic conceptual storage,True
2010-05-26,SB1,58.6811,synthetic_demo,synthetic conceptual storage,True
2010-05-27,SB1,58.6811,synthetic_demo,synthetic conceptual storage,True
2010-05-28,SB1,58.6811,synthetic_demo,synthetic conceptual storage,True
2010-05-29,SB1,58.6811,synthetic_demo,synthetic conceptual storage,True
2010-05-30,SB1,58.6811,synthetic_demo,synthetic conceptual storage,True
2010-05-31,SB1,58.6811,synthetic_demo,synthetic conceptual storage,True
2010-06-01,SB1,58.6811,synthetic_demo,synthetic conceptual storage,True
2010-06-02,SB1,58.6811,synthetic_demo,synthetic conceptual storage,True
2010-06-03,SB1,58.6811,synthetic_demo,synthetic conceptual storage,True
2010-06-04,SB1,58.6811,synthetic_demo,synthetic conceptual storage,True
2010-06-05,SB1,58.6811,synthetic_demo,synthetic conceptual storage,True
2010-06-06,SB1,58.6811,synthetic_demo,synthetic conceptual storage,True
2010-06-07,SB1,58.6811,synthetic_demo,synthetic conceptual storage,True
2010-06-08,SB1,58.7813,synthetic_demo,synthetic conceptual storage,True
2010-06-09,SB1,58.7813,synthetic_demo,synthetic conceptual storage,True
2010-06-10,SB1,58.7813,synthetic_demo,synthetic conceptual storage,True
2010-06-11,SB1,58.9705,synthetic_demo,synthetic conceptual storage,True
2010-06-12,SB1,58.9705,synthetic_demo,synthetic conceptual storage,True
2010-06-13,SB1,58.9705,synthetic_demo,synthetic conceptual storage,True
2010-06-14,SB1,58.9705,synthetic_demo,synthetic conceptual storage,True
2010-06-15,SB1,58.9705,synthetic_demo,synthetic conceptual storage,True
2010-06-16,SB1,58.944,synthetic_demo,synthetic conceptual storage,True
2010-06-17,SB1,59.2787,synthetic_demo,synthetic conceptual storage,True
2010-06-18,SB1,59.2787,synthetic_demo,synthetic conceptual storage,True
2010-06-19,SB1,59.2787,synthetic_demo,synthetic conceptual storage,True
2010-06-20,SB1,59.2787,synthetic_demo,synthetic conceptual storage,True
2010-06-21,SB1,59.2787,synthetic_demo,synthetic conceptual storage,True
2010-06-22,SB1,59.2787,synthetic_demo,synthetic conceptual storage,True
2010-06-23,SB1,59.2787,synthetic_demo,synthetic conceptual storage,True
2010-06-24,SB1,59.2787,synthetic_demo,synthetic conceptual storage,True
2010-06-25,SB1,59.2787,synthetic_demo,synthetic conceptual storage,True
2010-06-26,SB1,59.2787,synthetic_demo,synthetic conceptual storage,True
2010-06-27,SB1,59.2787,synthetic_demo,synthetic conceptual storage,True
2010-06-28,SB1,59.2787,synthetic_demo,synthetic conceptual storage,True
2010-06-29,SB1,59.2787,synthetic_demo,synthetic conceptual storage,True
2010-06-30,SB1,59.2787,synthetic_demo,synthetic conceptual storage,True
2010-07-01,SB1,59.2787,synthetic_demo,synthetic conceptual storage,True
2010-07-02,SB1,59.2787,synthetic_demo,synthetic conceptual storage,True
2010-07-03,SB1,59.2787,synthetic_demo,synthetic conceptual storage,True
2010-07-04,SB1,59.6301,synthetic_demo,synthetic conceptual storage,True
2010-07-05,SB1,59.6301,synthetic_demo,synthetic conceptual storage,True
2010-07-06,SB1,59.1933,synthetic_demo,synthetic conceptual storage,True
2010-07-07,SB1,59.1933,synthetic_demo,synthetic conceptual storage,True
2010-07-08,SB1,59.1933,synthetic_demo,synthetic conceptual storage,True
2010-07-09,SB1,59.2732,synthetic_demo,synthetic conceptual storage,True
2010-07-10,SB1,59.2732,synthetic_demo,synthetic conceptual storage,True
2010-07-11,SB1,59.7162,synthetic_demo,synthetic conceptual storage,True
2010-07-12,SB1,59.958,synthetic_demo,synthetic conceptual storage,True
2010-07-13,SB1,59.958,synthetic_demo,synthetic conceptual storage,True
2010-07-14,SB1,60.005,synthetic_demo,synthetic conceptual storage,True
2010-07-15,SB1,60.0169,synthetic_demo,synthetic conceptual storage,True
2010-07-16,SB1,60.0169,synthetic_demo,synthetic conceptual storage,True
2010-07-17,SB1,59.8573,synthetic_demo,synthetic conceptual storage,True
2010-07-18,SB1,59.9154,synthetic_demo,synthetic conceptual storage,True
2010-07-19,SB1,59.8904,synthetic_demo,synthetic conceptual storage,True
2010-07-20,SB1,59.7665,synthetic_demo,synthetic conceptual storage,True
2010-07-21,SB1,59.6196,synthetic_demo,synthetic conceptual storage,True
2010-07-22,SB1,59.6196,synthetic_demo,synthetic conceptual storage,True
2010-07-23,SB1,59.6196,synthetic_demo,synthetic conceptual storage,True
2010-07-24,SB1,59.6196,synthetic_demo,synthetic conceptual storage,True
2010-07-25,SB1,59.6196,synthetic_demo,synthetic conceptual storage,True
2010-07-26,SB1,59.6196,synthetic_demo,synthetic conceptual storage,True
2010-07-27,SB1,59.7511,synthetic_demo,synthetic conceptual storage,True
2010-07-28,SB1,59.7511,synthetic_demo,synthetic conceptual storage,True
2010-07-29,SB1,59.7399,synthetic_demo,synthetic conceptual storage,True
2010-07-30,SB1,59.7159,synthetic_demo,synthetic conceptual storage,True
2010-07-31,SB1,59.562,synthetic_demo,synthetic conceptual storage,True
2010-08-01,SB1,59.562,synthetic_demo,synthetic conceptual storage,True
2010-08-02,SB1,59.6986,synthetic_demo,synthetic conceptual storage,True
2010-08-03,SB1,59.8727,synthetic_demo,synthetic conceptual storage,True
2010-08-04,SB1,59.6936,synthetic_demo,synthetic conceptual storage,True
2010-08-05,SB1,59.6658,synthetic_demo,synthetic conceptual storage,True
2010-08-06,SB1,59.6658,synthetic_demo,synthetic conceptual storage,True
2010-08-07,SB1,59.9712,synthetic_demo,synthetic conceptual storage,True
2010-08-08,SB1,59.9712,synthetic_demo,synthetic conceptual storage,True
2010-08-09,SB1,60.095,synthetic_demo,synthetic conceptual storage,True
2010-08-10,SB1,59.9022,synthetic_demo,synthetic conceptual storage,True
2010-08-11,SB1,59.6472,synthetic_demo,synthetic conceptual storage,True
2010-08-12,SB1,59.6472,synthetic_demo,synthetic conceptual storage,True
2010-08-13,SB1,59.6472,synthetic_demo,synthetic conceptual storage,True
2010-08-14,SB1,59.484,synthetic_demo,synthetic conceptual storage,True
2010-08-15,SB1,59.3761,synthetic_demo,synthetic conceptual storage,True
2010-08-16,SB1,59.3761,synthetic_demo,synthetic conceptual storage,True
2010-08-17,SB1,59.6054,synthetic_demo,synthetic conceptual storage,True
2010-08-18,SB1,59.6054,synthetic_demo,synthetic conceptual storage,True
2010-08-19,SB1,59.6322,synthetic_demo,synthetic conceptual storage,True
2010-08-20,SB1,60.3057,synthetic_demo,synthetic conceptual storage,True
2010-08-21,SB1,60.5603,synthetic_demo,synthetic conceptual storage,True
2010-08-22,SB1,60.5026,synthetic_demo,synthetic conceptual storage,True
2010-08-23,SB1,60.4431,synthetic_demo,synthetic conceptual storage,True
2010-08-24,SB1,60.4431,synthetic_demo,synthetic conceptual storage,True
2010-08-25,SB1,60.4431,synthetic_demo,synthetic conceptual storage,True
2010-08-26,SB1,60.4431,synthetic_demo,synthetic conceptual storage,True
2010-08-27,SB1,61.0469,synthetic_demo,synthetic conceptual storage,True
2010-08-28,SB1,61.0469,synthetic_demo,synthetic conceptual storage,True
2010-08-29,SB1,61.0469,synthetic_demo,synthetic conceptual storage,True
2010-08-30,SB1,60.9706,synthetic_demo,synthetic conceptual storage,True
2010-08-31,SB1,60.9706,synthetic_demo,synthetic conceptual storage,True
2010-09-01,SB1,60.9153,synthetic_demo,synthetic conceptual storage,True
2010-09-02,SB1,60.7131,synthetic_demo,synthetic conceptual storage,True
2010-09-03,SB1,60.7131,synthetic_demo,synthetic conceptual storage,True
2010-09-04,SB1,60.7084,synthetic_demo,synthetic conceptual storage,True
2010-09-05,SB1,60.6222,synthetic_demo,synthetic conceptual storage,True
2010-09-06,SB1,60.5488,synthetic_demo,synthetic conceptual storage,True
2010-09-07,SB1,61.2518,synthetic_demo,synthetic conceptual storage,True
2010-09-08,SB1,61.1682,synthetic_demo,synthetic conceptual storage,True
2010-09-09,SB1,61.1798,synthetic_demo,synthetic conceptual storage,True
2010-09-10,SB1,61.2868,synthetic_demo,synthetic conceptual storage,True
2010-09-11,SB1,61.0765,synthetic_demo,synthetic conceptual storage,True
2010-09-12,SB1,61.0765,synthetic_demo,synthetic conceptual storage,True
2010-09-13,SB1,61.5987,synthetic_demo,synthetic conceptual storage,True
2010-09-14,SB1,61.5521,synthetic_demo,synthetic conceptual storage,True
2010-09-15,SB1,61.5521,synthetic_demo,synthetic conceptual storage,True
2010-09-16,SB1,61.3158,synthetic_demo,synthetic conceptual storage,True
2010-09-17,SB1,61.361,synthetic_demo,synthetic conceptual storage,True
2010-09-18,SB1,61.361,synthetic_demo,synthetic conceptual storage,True
2010-09-19,SB1,61.3476,synthetic_demo,synthetic conceptual storage,True
2010-09-20,SB1,61.3853,synthetic_demo,synthetic conceptual storage,True
2010-09-21,SB1,61.3853,synthetic_demo,synthetic conceptual storage,True
2010-09-22,SB1,61.3853,synthetic_demo,synthetic conceptual storage,True
2010-09-23,SB1,61.2379,synthetic_demo,synthetic conceptual storage,True
2010-09-24,SB1,61.4505,synthetic_demo,synthetic conceptual storage,True
2010-09-25,SB1,61.6481,synthetic_demo,synthetic conceptual storage,True
2010-09-26,SB1,61.5597,synthetic_demo,synthetic conceptual storage,True
